"Feature ID"	"Taxon"	"Confidence"
"1e5116b600202f9c98f40caf11ae5736"	"D_0__Bacteria"	"0.9735438555234806"
"1e5a37dacdfe7196bbd7fa9a4f502f40"	"D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Enterobacteriales;D_4__Enterobacteriaceae;D_5__Escherichia-Shigella"	"0.9783812751454412"
"1e70ed6b3a08cad7de46f9562047d208"	"D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Xanthomonadales;D_4__Xanthomonadaceae;D_5__Luteimonas"	"0.8950622663265431"
"1f2ec19b1519ccf88b59690baa8de049"	"D_0__Bacteria"	"0.9731315522093735"
"2003ee9c8b93c90069c777bdc7d55a05"	"D_0__Bacteria;D_1__Parcubacteria;D_2__groundwater metagenome;D_3__;D_4__;D_5__;D_6__;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__"	"0.8127797812005677"
"20aa2a945599a2b90e3947f54e027aec"	"D_0__Bacteria"	"0.9641338068516234"
"2104ef5d0b0f07f04dc901212806c353"	"D_0__Bacteria;D_1__Chlamydiae;D_2__Chlamydiae;D_3__Chlamydiales"	"0.9473736913958349"
"233ef2c7438393c2dfaba89892499a19"	"D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Methylobacteriaceae;D_5__Methylobacterium;Ambiguous_taxa;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__"	"0.9718325874806117"
"23b4ead0f1a399771b9b353640cd3109"	"D_0__Bacteria"	"0.9569665229826533"
"24f0f05883862b50bc9aabe4b078f3a9"	"D_0__Bacteria;D_1__Parcubacteria;D_2__Candidatus Adlerbacteria;D_3__uncultured bacterium;D_4__;D_5__;D_6__;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__"	"0.9989049640940847"
"2563ba6dbd9bc24e570b86c711d95dec"	"D_0__Bacteria"	"0.972969102310474"
"26f4cd6b5a749f598b68ee9dde0b7057"	"D_0__Bacteria"	"0.9496777407104348"
"281ddadc82f655545b9b92840e727f59"	"Unassigned"	"0.9530480040920286"
"2850358f94e268fac7cbe06b7c33fc48"	"D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Micrococcaceae;D_5__Micrococcus"	"0.9610645029714626"
"291d5fb5f2c202d9a5796823f88abc1b"	"D_0__Bacteria"	"0.9691681618736894"
"297c17a7df3864af5ca26a0ea9385c89"	"D_0__Bacteria"	"0.9619686709742489"
"297d5e708fddc3355fd49ab3a8057c05"	"D_0__Bacteria;D_1__Proteobacteria;D_2__Betaproteobacteria;D_3__Neisseriales;D_4__Neisseriaceae;D_5__Neisseria;D_6__uncultured bacterium;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__"	"0.9150637469260418"
"29867cb41a5e3be6df627b1c42179dad"	"D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__Bdellovibrio"	"0.9996527831495242"
"299f2000651af590c3aade67eca016a7"	"D_0__Bacteria"	"0.965440387961269"
"29ea1ff7d15def036d3de8131eb2c911"	"D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingomonas"	"0.9745026587550515"
"29ebba26f84d46a3a0374256ff7b972c"	"D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Moraxellaceae;D_5__Acinetobacter"	"0.9999026632956538"
"29f7ff22f02b9019f810ddf93256f99f"	"D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__NB1-j"	"0.9979777938044948"
"2a08269009175a57c8c2d951d9804bdd"	"D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus"	"0.999896797545716"
"2a488db8a698f43f871b55b3f3744c73"	"D_0__Bacteria;D_1__Bacteroidetes;D_2__Sphingobacteriia;D_3__Sphingobacteriales;D_4__Chitinophagaceae;D_5__Sediminibacterium;Ambiguous_taxa;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__"	"0.8614993840447877"
"2bb9f47780325d19cd9fc3bcf71390b5"	"D_0__Bacteria;D_1__Saccharibacteria"	"0.9998845773841927"
"2c32ce1a500169da73958dedf78646d4"	"D_0__Bacteria"	"0.9501993474606445"
"2d0a3f6b88af5dff283d1c7baba9ebb8"	"D_0__Bacteria"	"0.9403710201264674"
"2daadf4487a507797e88da39409e706d"	"D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Micrococcaceae;D_5__Nesterenkonia;Ambiguous_taxa;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__"	"0.7718909673834335"
"2fac5ec55770a0f6517e19f168b2d765"	"D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Staphylococcaceae;D_5__Staphylococcus;Ambiguous_taxa;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__"	"0.8480457840609537"
"30d292c2666cf8be6e617ff18072dd2e"	"D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Rickettsiaceae;D_5__Rickettsia;Ambiguous_taxa;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__"	"0.8143155708129375"
"3154fdbd78c46708c9e33fde1dd16ad1"	"D_0__Bacteria;D_1__Firmicutes;D_2__Negativicutes;D_3__Selenomonadales;D_4__Veillonellaceae;D_5__Veillonella;D_6__uncultured bacterium;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__"	"0.7403674965441372"
"329db94b43dec23f1e6d9a142e36d2af"	"D_0__Bacteria"	"0.9599765398580146"
"32ce975102fd0a18064115eb7b9fc5dd"	"D_0__Bacteria"	"0.9728078025716754"
"332596763b446086a5eba3746698aa6b"	"D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Family XI;D_5__Gemella;D_6__uncultured bacterium;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__"	"0.9923180836521711"
"337c15d091c02ee337828b43b56a9f04"	"D_0__Bacteria"	"0.9624328607875262"
"33a0d69cb6b612c84cb6d339c06b7e3c"	"D_0__Bacteria"	"0.9590481274728051"
"33f8f025b00d94d57e1d9bd8751481f0"	"D_0__Bacteria"	"0.9331289456841295"
"34399061419409b1b2f52a443ed23255"	"D_0__Bacteria;D_1__Cyanobacteria;D_2__Chloroplast"	"0.9997402320161712"
"353334769e340008e842467f103dd2a6"	"D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Micrococcaceae;D_5__Rothia;D_6__uncultured bacterium;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__"	"0.9490393424537849"
"359ca5e5acd24773fada91b516f6aeb8"	"D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae;D_3__Tepidisphaerales;D_4__Tepidisphaeraceae"	"0.9999958702865618"
